teks,label,panjang_teks,is_noise,is_outlier
"Bagi saya, kebahagiaan adalah merasa damai dengan diri sendiri dan bersyukur atas apa yang dimiliki. Kebahagiaan bukan hanya soal pencapaian besar, tapi juga momen-momen kecil seperti menikmati secangkir kopi di pagi hari, berbincang dengan orang tersayang, atau melihat orang lain tersenyum karena kebaikan kita.",1,313,False,False
"Saya adalah seseorang yang suka mengeksplorasi hal-hal baru, terutama dalam dunia menulis dan kreativitas. Saya menikmati berbagi cerita dan pengalaman, serta selalu berusaha melihat sisi positif dalam setiap situasi. Saya percaya bahwa hidup adalah perjalanan yang penuh warna, dan setiap pengalaman, baik atau buruk, selalu memiliki makna tersendiri.",1,352,False,False
"Manusia adalah makhluk hidup yang memiliki akal, emosi, dan kemampuan beradaptasi dengan lingkungan. Berbeda dengan makhluk lain, manusia mampu berpikir, menciptakan budaya, dan berinteraksi secara kompleks dengan sesamanya.",1,224,False,False
"Pada tanggal 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya dari penjajahan. Peristiwa ini dipimpin oleh Soekarno dan Mohammad Hatta di Jakarta. Proklamasi kemerdekaan menjadi tonggak sejarah bagi bangsa Indonesia untuk berdiri sebagai negara merdeka dan berdaulat.",1,277,False,False
"Kata benda: Menunjukkan nama orang, tempat, atau benda. Contoh: Meja.
Kata kerja: Menunjukkan tindakan atau aktivitas. Contoh: Berlari.
Kata sifat: Menunjukkan sifat atau keadaan sesuatu. Contoh: Cantik.",1,203,False,False
"Jika dijatuhkan dari ketinggian yang sama di dalam ruang hampa udara, batu dan kertas akan menyentuh lantai secara bersamaan. Ini karena tidak ada hambatan udara yang mempengaruhi pergerakan keduanya, sehingga keduanya jatuh dengan percepatan gravitasi yang sama.",1,263,False,False
"Larutan asam: Memiliki pH kurang dari 7, terasa asam, dan dapat bereaksi dengan logam. Contoh: Asam cuka.
Larutan basa: Memiliki pH lebih dari 7, terasa licin, dan bersifat kaustik. Contoh: Larutan sabun.",1,204,False,False
"Virus: Tidak bisa hidup sendiri, harus menginfeksi sel inang untuk berkembang biak, dan lebih kecil dari bakteri. Contoh: Virus influenza.
Bakteri: Makhluk hidup bersel satu yang bisa hidup sendiri, ada yang berbahaya dan ada yang menguntungkan. Contoh: Bakteri Lactobacillus yang digunakan dalam pembuatan yogurt.",1,314,False,False
"Empati: Merasakan apa yang dirasakan orang lain seolah-olah kita mengalami hal yang sama. Contoh: Ikut sedih dan menangis saat melihat teman kehilangan orang tuanya.
Simpati: Merasa iba atau prihatin terhadap keadaan seseorang, tetapi tidak sampai merasakan emosi yang sama. Contoh: Mengucapkan belasungkawa kepada teman yang berduka.",1,334,False,False
"Indonesia terletak di antara dua benua (Asia dan Australia) dan dua samudra (Hindia dan Pasifik). Secara geografis, Indonesia berada di wilayah khatulistiwa dan dikenal sebagai negara kepulauan terbesar di dunia.",1,212,False,False
"Batik (dari Jawa), bahan bakunya adalah kain mori dan malam.
Ukiran Jepara (dari Jepara), bahan bakunya adalah kayu jati.",1,121,False,False
"Kecerdasan adalah kemampuan seseorang dalam berpikir, memahami, memecahkan masalah, dan beradaptasi dengan lingkungan. Kecerdasan bisa berupa kecerdasan intelektual, emosional, sosial, hingga kinestetik.",1,203,False,False
"Saat pertama kali mencapai sebuah prestasi yang sangat berarti, perasaan yang muncul biasanya campuran antara kebanggaan, kegembiraan, dan kelegaan. Ada rasa puas karena semua usaha, kerja keras, dan pengorbanan akhirnya terbayar. Terkadang juga muncul sedikit ketidakpercayaan, seperti, ""Benarkah aku sudah berhasil sejauh ini?"" Jika prestasi itu diraih setelah menghadapi banyak rintangan, bisa jadi ada air mata haru yang mengiringi kebahagiaan tersebut.",1,457,False,False
"Salah satu situasi yang sering membuat seseorang merasa sedih dan bahagia dalam waktu bersamaan adalah saat perpisahan setelah mencapai sesuatu yang besar, seperti wisuda. Bahagia karena akhirnya lulus dan mencapai tahap baru dalam hidup, tapi sedih karena harus berpisah dengan teman-teman yang telah menjadi bagian dari keseharian. Ada kebanggaan atas pencapaian, tapi juga ada kerinduan yang mulai terasa bahkan sebelum benar-benar berpisah.",1,444,False,False
"Salah satu cerita lucu saat mudik yang sering terjadi adalah kejadian ""tertukar sandal"" saat salat Idulfitri di masjid. Bayangkan seseorang datang dengan sandal bagus, tapi saat pulang, justru hanya tersisa sandal jepit butut yang bahkan ukurannya tidak pas. Awalnya kesal, tapi akhirnya hanya bisa tertawa sendiri karena ini kejadian yang hampir setiap tahun berulang.",1,369,False,False
"Bagi saya, kebahagiaan adalah perasaan damai dan puas dengan apa yang dimiliki, tanpa terlalu banyak membandingkan diri dengan orang lain. Kebahagiaan juga muncul dari momen-momen kecil, seperti tawa bersama keluarga, menikmati kopi di pagi hari, atau melihat orang-orang terdekat bahagia. Kebahagiaan sejati bukan hanya soal memiliki banyak hal, tapi juga tentang bagaimana kita mensyukuri apa yang ada.",1,404,False,False
"Saya adalah seseorang yang senang berbagi cerita, belajar hal baru, dan mendengar pengalaman orang lain. Saya juga suka mengeksplorasi berbagai perspektif dalam hidup, termasuk makna kebahagiaan, kesuksesan, dan pengalaman unik dalam kehidupan sehari-hari.",1,256,False,False
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan beradaptasi dengan lingkungan. Manusia dikategorikan sebagai makhluk sosial karena membutuhkan interaksi dengan sesama untuk memenuhi kebutuhannya. Selain itu, manusia memiliki keunikan dalam berpikir, menciptakan, serta mengembangkan ilmu pengetahuan dan teknologi.",1,339,False,False
"Pada tanggal 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya dari penjajahan. Peristiwa ini ditandai dengan pembacaan teks Proklamasi oleh Ir. Soekarno yang didampingi oleh Drs. Moh. Hatta di Jalan Pegangsaan Timur No. 56, Jakarta. Proklamasi ini menjadi tonggak sejarah berdirinya Negara Kesatuan Republik Indonesia (NKRI).",1,335,False,False
"Kata benda: Merujuk pada nama orang, tempat, benda, atau konsep. Contoh: Meja
Kata kerja: Menunjukkan tindakan atau perbuatan. Contoh: Berlari
Kata sifat: Menjelaskan sifat atau keadaan suatu benda. Contoh: Indah",1,212,False,False
"Di dalam ruangan hampa udara, baik batu maupun kertas akan jatuh dan menyentuh lantai secara bersamaan. Hal ini karena dalam ruang hampa udara tidak ada hambatan udara yang memperlambat kertas, sehingga percepatan gravitasi bekerja sama rata pada kedua benda tersebut.",1,268,False,False
"Asam: Memiliki pH kurang dari 7, rasanya asam, dan dapat mengubah kertas lakmus biru menjadi merah. Contoh: Asam cuka.
Basa: Memiliki pH lebih dari 7, rasanya pahit, dan dapat mengubah kertas lakmus merah menjadi biru. Contoh: Sabun.",1,233,False,False
"Virus: Tidak bisa hidup sendiri tanpa inang, lebih kecil dari bakteri, dan hanya bisa berkembang biak di dalam sel makhluk hidup. Contoh: Virus influenza.
Bakteri: Merupakan organisme hidup yang bisa berkembang biak sendiri dan bisa bermanfaat atau merugikan. Contoh: Bakteri Escherichia coli.",1,293,False,False
"Empati: Merasakan apa yang dirasakan orang lain dan mencoba memahami kondisi mereka. Contoh: Menolong teman yang sedang sedih dengan cara menemaninya dan memberikan dukungan.
Simpati: Merasa iba atau prihatin terhadap keadaan orang lain tanpa ikut merasakan secara mendalam. Contoh: Mengucapkan belasungkawa kepada teman yang kehilangan keluarganya.",1,349,False,False
"Indonesia terletak di antara dua benua (Asia dan Australia) dan dua samudra (Samudra Hindia dan Samudra Pasifik). Secara geografis, Indonesia berada di antara 6Â° LU â€“ 11Â° LS dan 95Â° BT â€“ 141Â° BT.",1,203,False,False
"Salah satu contoh kerajinan tradisional adalah batik, yang berasal dari berbagai daerah di Indonesia seperti Yogyakarta, Solo, dan Pekalongan. Bahan bakunya adalah kain mori dan malam (lilin batik).",1,198,False,False
"Kecerdasan adalah kemampuan seseorang dalam berpikir, memahami, memecahkan masalah, beradaptasi dengan lingkungan, dan belajar dari pengalaman. Kecerdasan bisa meliputi berbagai aspek, seperti kecerdasan intelektual (IQ), kecerdasan emosional (EQ), dan kecerdasan sosial.",1,271,False,False
"Ketika pertama kali mencapai sebuah prestasi yang sangat berarti, perasaan saya seperti campuran antara kegembiraan, kebanggaan, dan sedikit ketidakpercayaan. Ada momen di mana saya benar-benar merasa di puncak dunia, seperti segala usaha dan pengorbanan selama ini akhirnya terbayar. Kadang, ada juga sedikit air mata haru karena teringat perjalanan panjang yang sudah dilalui. Namun, setelah euforia awal, biasanya muncul rasa ingin terus berkembang dan mencari tantangan baru.",1,479,False,False
"Salah satu situasi yang menggambarkan perasaan ini adalah saat wisuda. Bahagia karena berhasil menyelesaikan sebuah fase penting dalam hidup, tetapi juga sedih karena harus berpisah dengan teman-teman yang sudah seperti keluarga selama bertahun-tahun. Ada tawa, ada air mata, dan ada perasaan nostalgia yang datang begitu cepat. Rasanya seperti ingin terus berada di momen itu, tetapi juga harus melangkah ke babak baru kehidupan.",1,430,False,False
"Salah satu cerita mudik yang lucu adalah ketika sebuah keluarga harus berbagi tempat tidur di mobil karena jalanan macet total sepanjang malam. Awalnya semua masih sabar, tapi lama-kelamaan mulai ada yang mengeluh kaki kesemutan, ada yang mendengkur keras, dan ada anak kecil yang tiba-tiba bangun dan bertanya, ""Kita udah sampai rumah nenek belum?"" padahal mobil tidak bergerak sejak dua jam lalu. Akhirnya, mereka memutuskan buka tikar di pinggir jalan dan malah jadi seperti piknik dadakan bersama pemudik lainnya.",1,517,False,False
"Bagi saya, kebahagiaan adalah ketika saya merasa damai dengan diri sendiri dan bisa berbagi momen-momen berharga dengan orang-orang yang saya sayangi. Tidak harus selalu hal besarâ€”kadang secangkir kopi hangat di pagi hari, tawa bersama teman, atau sekadar melihat langit senja sudah cukup untuk membuat hati terasa penuh.",1,323,False,False
"Saya adalah seseorang yang senang mengeksplorasi cerita, baik dalam bentuk tulisan maupun percakapan. Saya suka berpikir mendalam tentang kehidupan dan menikmati berbagai momen kecil yang sering kali terlewat. Selain itu, saya juga selalu tertarik untuk mendengar pengalaman orang lain, karena setiap cerita memiliki makna unik tersendiri.",1,339,False,False
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan untuk berpikir serta beradaptasi dengan lingkungannya. Manusia termasuk dalam spesies Homo sapiens dan memiliki keunikan dalam budaya, bahasa, serta kemampuan menciptakan teknologi.",1,254,False,False
"Pada tanggal 17 Agustus 1945, Indonesia secara resmi memproklamasikan kemerdekaannya dari penjajahan Belanda dan Jepang. Proklamasi ini dibacakan oleh Soekarno dan Mohammad Hatta di Jakarta. Peristiwa ini menandai berdirinya negara Indonesia sebagai negara yang merdeka dan berdaulat.",1,284,False,False
"Kata Benda (Nomina): Kata yang menunjukkan nama orang, tempat, atau benda. Contoh: Meja
Kata Kerja (Verba): Kata yang menunjukkan tindakan atau aktivitas. Contoh: Berlari
Kata Sifat (Adjektiva): Kata yang mendeskripsikan sifat atau keadaan suatu benda. Contoh: Indah",1,266,False,False
"Dalam ruang hampa udara, baik batu maupun kertas akan jatuh dan menyentuh lantai secara bersamaan. Hal ini terjadi karena tidak ada hambatan udara, sehingga percepatan gravitasi bekerja sama pada kedua benda.",1,208,False,False
"Larutan Asam: Memiliki pH kurang dari 7, rasanya asam, dan dapat mengubah kertas lakmus biru menjadi merah. Contoh: Asam cuka (CHâ‚ƒCOOH).
Larutan Basa: Memiliki pH lebih dari 7, rasanya pahit, licin saat disentuh, dan dapat mengubah kertas lakmus merah menjadi biru. Contoh: Larutan sabun (NaOH).",1,297,False,False
"Virus: Tidak bisa hidup sendiri, memerlukan inang untuk berkembang biak, ukurannya lebih kecil dari bakteri, dan tidak bisa dibunuh dengan antibiotik. Contoh: Virus Influenza.
Bakteri: Bisa hidup sendiri, ada yang menguntungkan dan ada yang merugikan, dapat dibunuh dengan antibiotik. Contoh: Escherichia coli (bakteri di usus manusia).",1,336,False,False
"Empati: Merasakan dan memahami perasaan orang lain secara mendalam. Contoh: Seorang teman menangis karena kehilangan orang terdekatnya, lalu kita turut merasakan kesedihannya.
Simpati: Merasa iba atau peduli terhadap orang lain tanpa benar-benar memahami apa yang dirasakan. Contoh: Mengucapkan belasungkawa kepada seseorang yang kehilangan anggota keluarganya.",1,361,False,False
"Wilayah Indonesia terletak di antara dua benua (Asia dan Australia) dan dua samudra (Hindia dan Pasifik), serta berada di garis khatulistiwa. Posisi ini disebut sebagai posisi geografis Indonesia.",1,196,False,False
"Contoh: Batik (dari Jawa)
Bahan baku: Kain mori, malam (lilin batik), dan canting untuk menggambar motif.",1,105,False,False
"Kecerdasan adalah kemampuan seseorang untuk berpikir, belajar, memecahkan masalah, dan beradaptasi dengan lingkungannya. Kecerdasan bisa bersifat intelektual, emosional, sosial, maupun kreativitas.",1,197,False,False
"Ketika saya pertama kali mencapai sebuah prestasi yang sangat berarti, saya merasa seperti berada di puncak dunia. Ada campuran perasaan antara kebahagiaan, kelegaan, dan kebanggaan yang mendalam. Saya merasakan semacam ledakan energi positif, seolah semua usaha, kerja keras, dan pengorbanan selama ini akhirnya terbayar. Rasa syukur pun mengalir, karena pencapaian itu bukan hanya milik saya, tapi juga berkat dukungan orang-orang di sekitar yang selalu memberi semangat.",1,473,False,False
"Salah satu momen yang menggabungkan perasaan sedih dan bahagia terjadi saat saya harus mengucapkan selamat tinggal kepada sahabat dekat yang pindah ke kota lain. Di satu sisi, hati saya sedih karena harus berpisah dengan seseorang yang sudah begitu dekat, tetapi di sisi lain, saya juga bahagia melihat dia mengejar impiannya dan memulai babak baru dalam hidupnya. Perpisahan itu membawa kegetiran, namun kenangan indah yang telah terukir membuat perpisahan terasa manis.",1,471,False,False
"Saya pernah mendengar cerita lucu tentang sebuah keluarga yang sedang mudik Lebaran. Saat di tengah perjalanan, mobil mereka tiba-tiba mogok di tengah jalan yang sepi. Alih-alih panik, seluruh anggota keluarga justru mengubah situasi tersebut menjadi momen penuh tawa. Mereka mulai bermain tebak-tebakan, bernyanyi bersama, dan bahkan mengadakan kompetisi kecil untuk mencari solusi paling kreatif agar mobil bisa berjalan kembali. Suasana yang semula cemas berubah menjadi penuh kehangatan dan keceriaan, sehingga perjalanan itu dikenang sebagai salah satu pengalaman mudik yang paling menyenangkan.",1,600,False,False
"Menurut saya, kebahagiaan adalah kondisi jiwa yang damai dan penuh syukur, di mana kita bisa menghargai setiap momen dalam hidupâ€”baik yang manis maupun yang pahit. Kebahagiaan tidak selalu datang dari pencapaian materi atau kesuksesan yang besar, melainkan dari kemampuan kita untuk menikmati perjalanan hidup, menjaga hubungan yang harmonis dengan orang-orang di sekitar, dan menemukan keindahan dalam hal-hal kecil sehari-hari.",1,431,False,False
"Saya adalah pribadi yang selalu berusaha menemukan makna dan pelajaran dalam setiap pengalaman hidup. Saya menyukai tantangan dan petualangan, serta percaya bahwa setiap momenâ€”baik suka maupun dukaâ€”adalah bagian penting dari perjalanan menuju kedewasaan. Saya menikmati berbagi cerita dan belajar hal-hal baru, serta selalu berusaha menjadi pribadi yang lebih baik dari hari ke hari.",1,387,False,False
"Manusia adalah makhluk hidup yang memiliki kesadaran, kemampuan berpikir, emosi, dan kreativitas. Secara biologis, manusia adalah hasil evolusi yang memiliki struktur tubuh kompleks, sistem saraf yang berkembang, serta kemampuan berkomunikasi dan beradaptasi dengan lingkungan. Di samping itu, manusia juga hidup dalam interaksi sosial yang membentuk budaya, nilai, dan peradaban.",1,380,False,False
"Pada tanggal 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya. Proklamasi ini dibacakan oleh Soekarno dan Mohammad Hatta, menandai berakhirnya penjajahan dan awal berdirinya negara Indonesia yang merdeka serta berdaulat. Menurut saya, peristiwa ini merupakan tonggak sejarah yang sangat penting karena menunjukkan keberanian, semangat persatuan, dan tekad rakyat Indonesia dalam meraih kemerdekaan serta mengukir identitas bangsa.",1,440,False,False
"Kata benda: Menyatakan nama orang, tempat, benda, atau konsep.
Contoh: ""Buku"" atau ""rumah"".
Kata kerja: Menyatakan tindakan atau aktivitas.
Contoh: ""Berlari"" atau ""membaca"".
Kata sifat: Menyatakan ciri atau keadaan dari kata benda.
Contoh: ""Cantik"" atau ""cepat"".",1,262,False,False
"Jika batu dan kertas dijatuhkan dari ketinggian yang sama di dalam ruangan hampa udara, kedua benda tersebut akan menyentuh lantai secara bersamaan. Hal ini karena di ruang hampa udara tidak ada hambatan udara, sehingga percepatan gravitasi bekerja sama pada keduanya tanpa dipengaruhi oleh massa atau bentuk benda.",1,315,False,False
"Larutan asam:
Memiliki pH kurang dari 7, mengandung ion hidrogen (Hâº), dan biasanya memiliki rasa asam. Larutan asam juga dapat menyebabkan iritasi pada kulit dan reaksi korosif terhadap logam tertentu.
Larutan basa:
Memiliki pH lebih dari 7, mengandung ion hidroksida (OHâ»), dan biasanya memiliki rasa pahit serta tekstur licin ketika disentuh. Larutan basa juga dapat menyebabkan iritasi pada kulit dan bersifat korosif jika konsentrasinya tinggi.",1,453,False,False
"Bakteri:
Adalah mikroorganisme bersel tunggal yang hidup secara mandiri, dapat berkembang biak melalui pembelahan sel, dan memiliki struktur sel yang lengkap. Beberapa bakteri bersifat menguntungkan (misalnya dalam sistem pencernaan) sementara yang lain bisa menyebabkan penyakit.
Virus:
Bukan merupakan sel dan jauh lebih kecil dibandingkan bakteri. Virus tidak dapat hidup atau berkembang biak tanpa menginfeksi sel inang, sehingga dianggap sebagai parasit intraseluler. Struktur virus terdiri dari materi genetik yang dilapisi oleh protein dan, dalam beberapa kasus, membran lipida.",1,585,False,False
"Empati:
Merupakan kemampuan untuk merasakan dan memahami apa yang dirasakan oleh orang lain seolah-olah kita mengalami hal yang sama.
Contoh: Ketika seorang teman kehilangan seseorang yang dicintainya, kita mencoba merasakan kesedihan yang sama dan memberikan dukungan emosional dengan mendengarkan keluh kesahnya.
Simpati:
Adalah perasaan belas kasih atau prihatin terhadap keadaan orang lain tanpa sepenuhnya merasakan apa yang mereka alami.
Contoh: Ketika melihat seseorang yang sedang mengalami kesulitan, kita menyampaikan ucapan belasungkawa dan dukungan tanpa harus merasakan emosi yang mendalam seperti yang dialaminya.",1,627,False,False
"Indonesia terletak di Asia Tenggara, tepatnya di antara Samudra Pasifik dan Samudra Hindia. Sebagai negara kepulauan, Indonesia memiliki posisi strategis yang membentang dari barat ke timur, serta memiliki perairan yang luas yang menghubungkan kedua samudra tersebut.",1,267,False,False
"Salah satu contoh kerajinan tradisional dari Indonesia adalah Batik. Batik dibuat dengan teknik pencantolan menggunakan lilin (wax) dan pewarna pada kain, biasanya kain katun atau sutra. Proses pembuatan batik yang rumit dan penuh nilai seni ini telah diakui sebagai warisan budaya dunia.",1,288,False,False
"Kecerdasan adalah kemampuan seseorang untuk memahami, belajar, berpikir secara logis, dan menyelesaikan masalah. Kecerdasan mencakup berbagai aspek seperti kemampuan verbal, numerik, spasial, serta kreativitas dan adaptasi terhadap situasi baru.",1,245,False,False
"Saat pertama kali mencapai sebuah prestasi yang sangat berarti dalam hidup, perasaan yang muncul biasanya adalah campuran antara kebahagiaan, kebanggaan, dan kelegaan. Ada rasa puas karena kerja keras yang telah dilakukan akhirnya membuahkan hasil. Selain itu, ada juga rasa syukur dan haru, terutama jika perjalanan menuju prestasi itu penuh tantangan. Momen seperti ini sering kali menjadi kenangan yang tidak terlupakan.",1,423,False,False
"Salah satu situasi yang bisa menimbulkan perasaan sedih dan bahagia bersamaan adalah saat perpisahan sekolah. Di satu sisi, ada kebahagiaan karena berhasil menyelesaikan satu tahap dalam hidup dan siap melangkah ke jenjang berikutnya. Namun, di sisi lain, ada kesedihan karena harus berpisah dengan teman-teman dan lingkungan yang sudah menjadi bagian dari keseharian.",1,368,False,False
"Salah satu momen lucu saat mudik Lebaran adalah ketika seorang anak kecil begitu antusias ingin pulang kampung, tetapi malah tertidur sepanjang perjalanan dan bangun saat sudah kembali ke rumah tanpa sadar bahwa ia sudah sempat mudik. Hal ini sering kali terjadi karena perjalanan yang panjang dan melelahkan, tetapi justru menjadi cerita yang mengundang tawa keluarga.",1,369,False,False
"Kebahagiaan adalah perasaan tenang dan puas dengan hidup, di mana seseorang bisa mensyukuri apa yang dimiliki tanpa harus selalu membandingkan dengan orang lain. Kebahagiaan tidak selalu berasal dari hal besar, tetapi bisa ditemukan dalam momen-momen kecil, seperti menikmati secangkir kopi di pagi hari, berbincang dengan orang-orang tersayang, atau sekadar melihat matahari terbenam.",1,385,False,False
"Saya adalah seseorang yang senang berbagi cerita dan mendengarkan pengalaman orang lain. Saya memiliki ketertarikan dalam menulis, membaca, dan berdiskusi tentang berbagai hal. Saya percaya bahwa setiap pengalaman memiliki makna tersendiri dan dapat menjadi pelajaran berharga dalam hidup.",1,289,False,False
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan untuk beradaptasi dengan lingkungannya. Manusia juga merupakan makhluk sosial yang membutuhkan interaksi dengan sesama untuk bertahan hidup dan berkembang. Selain itu, manusia memiliki kesadaran diri serta kemampuan untuk berpikir, mencipta, dan berkembang dalam berbagai aspek kehidupan, seperti budaya, ilmu pengetahuan, dan teknologi.",1,410,False,False
"Peristiwa yang paling penting pada tanggal 17 Agustus 1945 adalah Proklamasi Kemerdekaan Indonesia. Pada hari itu, Ir. Soekarno dan Drs. Mohammad Hatta membacakan teks proklamasi yang menandai kemerdekaan Indonesia dari penjajahan. Proklamasi ini dilakukan di kediaman Soekarno, Jalan Pegangsaan Timur No. 56, Jakarta.
ðŸ”¹ Dampak peristiwa ini:

Indonesia menjadi negara merdeka.
Terjadi perjuangan mempertahankan kemerdekaan melawan Belanda yang ingin kembali berkuasa.
Muncul pemerintahan Indonesia yang sah dan diakui oleh rakyat.
",1,535,False,False
"Kata Benda (Nomina): kata yang merujuk pada benda, orang, atau konsep.
Contoh: ""Buku"" (benda), ""Rumah"" (tempat).
Kata Kerja (Verba): kata yang menunjukkan tindakan atau aktivitas.
Contoh: ""Berjalan"", ""Menulis"".
Kata Sifat (Adjektiva): kata yang mendeskripsikan sifat atau keadaan sesuatu.
Contoh: ""Indah"", ""Cepat"".",1,314,False,False
"Dalam ruangan hampa udara, batu dan kertas akan jatuh dan menyentuh lantai secara bersamaan. Hal ini karena tidak ada hambatan udara yang memperlambat jatuhnya kertas. Menurut hukum gravitasi Newton, percepatan gravitasi bekerja sama pada semua benda tanpa dipengaruhi oleh massa atau bentuknya jika tidak ada hambatan udara.",1,325,False,False
"Larutan Asam: memiliki pH kurang dari 7, terasa asam, dan dapat bereaksi dengan logam.
Contoh: Larutan cuka, jus lemon.
Larutan Basa: memiliki pH lebih dari 7, terasa licin di kulit, dan pahit.
Contoh: Sabun, larutan kapur.",1,223,False,False
"Berikut adalah perbedaan antara virus dan bakteri:

Ukuran â†’ Virus jauh lebih kecil dibandingkan bakteri. Virus biasanya berukuran nanometer, sedangkan bakteri berukuran mikrometer.
Struktur â†’ Virus tidak memiliki sel dan hanya terdiri dari materi genetik (DNA atau RNA) yang dibungkus oleh protein. Sementara itu, bakteri memiliki sel lengkap dengan membran, dinding sel, dan sitoplasma.
Cara Hidup â†’ Virus hanya bisa berkembang biak di dalam sel inang (parasit obligat), sedangkan bakteri bisa hidup secara mandiri di berbagai lingkungan.",1,546,False,False
"Empati: Merasakan dan memahami perasaan orang lain seolah-olah kita sendiri yang mengalaminya.
Contoh: Seorang sahabat mendengarkan curhatan temannya dengan sungguh-sungguh dan mencoba membantu mencari solusi.
Simpati: Perasaan peduli terhadap orang lain, tetapi tidak benar-benar memahami apa yang mereka rasakan.
Contoh: Mengucapkan belasungkawa saat ada yang mengalami musibah.",1,380,False,False
Indonesia terletak di antara dua benua (Asia dan Australia) dan dua samudra (Hindia dan Pasifik). Indonesia juga berada di garis khatulistiwa dan termasuk dalam wilayah tropis.,1,176,False,False
" Batik (Jawa, Indonesia)

Bahan baku: Kain mori, malam (lilin), dan pewarna alami atau sintetis.",1,96,False,False
"Kecerdasan adalah kemampuan seseorang dalam berpikir, memahami, memecahkan masalah, beradaptasi dengan lingkungan, serta belajar dari pengalaman. Ada berbagai jenis kecerdasan, seperti kecerdasan intelektual, emosional, dan kinestetik.",1,235,False,False
"Ketika pertama kali mencapai prestasi yang sangat berarti dalam hidup, perasaan yang muncul adalah campuran antara kebanggaan, kebahagiaan, dan sedikit ketidakpercayaan. Ada momen di mana saya merasa seakan semua kerja keras dan pengorbanan akhirnya terbayar. Rasa puas itu begitu mendalam, tetapi juga diiringi dengan dorongan untuk terus berkembang dan mencapai hal yang lebih besar.",1,385,False,False
"Salah satu situasi yang menggambarkan perasaan ini adalah ketika saya harus berpisah dengan sahabat yang pindah ke luar negeri. Saya merasa bahagia karena ia mendapat kesempatan yang lebih baik, tetapi di sisi lain, ada kesedihan karena kehilangan momen kebersamaan yang sudah terjalin lama. Rasanya seperti tersenyum di luar, tetapi hati sedikit perih di dalam.",1,362,False,False
"Salah satu cerita lucu saat mudik adalah ketika saya dan keluarga terjebak macet selama berjam-jam di jalan tol. Saat itu, ayah saya mencoba menghibur kami dengan karaoke di dalam mobil, menggunakan botol minum sebagai mikrofon. Awalnya hanya iseng, tapi lama-lama semua orang di mobil ikut bernyanyi, bahkan mobil sebelah yang melihat kami malah ikut tertawa dan melambaikan tangan.",1,383,False,False
"Bagi saya, kebahagiaan adalah saat di mana hati merasa tenang dan puas dengan apa yang dimiliki, tanpa perlu terus-menerus membandingkan diri dengan orang lain. Itu bisa datang dari hal-hal sederhana seperti menghabiskan waktu bersama keluarga, melihat orang yang kita sayangi bahagia, atau bahkan menikmati secangkir kopi di pagi hari dengan perasaan damai.",1,358,False,False
"Saya adalah seseorang yang selalu penasaran dengan banyak hal dan senang berbagi cerita serta gagasan. Saya menikmati menulis, mendengarkan cerita orang lain, dan mencari makna dalam pengalaman sehari-hari. Bagi saya, hidup adalah perjalanan yang penuh warna, dan saya selalu berusaha untuk menikmati setiap momennya, baik yang manis maupun yang pahit.",1,352,False,False
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kesadaran diri. Manusia juga termasuk makhluk sosial yang berinteraksi dengan sesama dalam kehidupan bermasyarakat. Selain itu, manusia memiliki kemampuan berpikir dan berinovasi untuk menciptakan teknologi dan budaya.",1,281,False,False
"Pada tanggal 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya dari penjajahan. Peristiwa penting tersebut adalah Proklamasi Kemerdekaan Indonesia yang dibacakan oleh Soekarno dan Mohammad Hatta di Jalan Pegangsaan Timur No. 56, Jakarta.

Fakta terkait peristiwa tersebut:
Teks proklamasi dirumuskan oleh Soekarno, Hatta, dan Achmad Soebardjo.
Diketik oleh Sayuti Melik.
Didahului dengan peristiwa Rengasdengklok pada 16 Agustus 1945.",1,443,False,False
"Kata benda (nomina): kata yang menyatakan nama benda, orang, atau tempat.
Contoh: rumah
Kata kerja (verba): kata yang menunjukkan suatu tindakan atau aktivitas.
Contoh: berlari
Kata sifat (adjektiva): kata yang menjelaskan sifat atau keadaan suatu benda.
Contoh: indah",1,268,False,False
"Jika batu dan kertas dijatuhkan dari ketinggian yang sama di dalam ruang hampa udara, keduanya akan menyentuh lantai bersamaan. Hal ini terjadi karena tidak ada hambatan udara, sehingga percepatan gravitasi bekerja sama pada kedua benda tersebut.",1,246,False,False
"Larutan Asam: memiliki pH kurang dari 7, rasanya asam, dan dapat menyebabkan korosi.
Contoh: asam cuka, jus lemon.
Larutan Basa: memiliki pH lebih dari 7, rasanya pahit, dan licin di tangan.
Contoh: sabun, air kapur.",1,216,False,False
